year,County,fruit_name,Production
2019,花蓮縣,百香果,95.025
2019,澎湖縣,百香果,0.0
2019,基隆市,百香果,0.608
2019,新竹市,百香果,0.0
2019,嘉義市,百香果,0.0
2019,福建省,百香果,NULL
2019,金門縣,百香果,2.134
2019,連江縣,百香果,0.0
2019,新北市,可可椰子,0.0
2019,台北市,可可椰子,0.0
2019,桃園市,可可椰子,0.0
2019,台中市,可可椰子,1.624
2019,台南市,可可椰子,2034.15
2019,高雄市,可可椰子,3988.987
2019,臺灣省,可可椰子,NULL
2019,宜蘭縣,可可椰子,0.63
2019,新竹縣,可可椰子,0.0
2019,苗栗縣,可可椰子,0.45
2019,彰化縣,可可椰子,0.75
2019,南投縣,可可椰子,19.346
2019,雲林縣,可可椰子,11.355
2019,嘉義縣,可可椰子,94.689
2019,屏東縣,可可椰子,7118.114
2019,台東縣,可可椰子,5480.653
2019,花蓮縣,可可椰子,197.973
2019,澎湖縣,可可椰子,0.0
2019,基隆市,可可椰子,0.0
2019,新竹市,可可椰子,0.0
2019,嘉義市,可可椰子,6.594
2019,福建省,可可椰子,NULL
2019,金門縣,可可椰子,0.0
2019,連江縣,可可椰子,0.0
2019,新北市,其他水果,501.811
2019,台北市,其他水果,93.62
2019,桃園市,其他水果,892.653
2019,台中市,其他水果,4026.28
2019,台南市,其他水果,15610.249
2019,高雄市,其他水果,5684.791
2019,臺灣省,其他水果,NULL
2019,宜蘭縣,其他水果,1433.241
2019,新竹縣,其他水果,1020.163
2019,苗栗縣,其他水果,2132.263
2019,彰化縣,其他水果,13700.585
2019,南投縣,其他水果,12943.818
2019,雲林縣,其他水果,3999.309
2019,嘉義縣,其他水果,8916.269
2019,屏東縣,其他水果,13404.572
2019,台東縣,其他水果,5163.788
2019,花蓮縣,其他水果,1624.421
2019,澎湖縣,其他水果,198.915
2019,基隆市,其他水果,8.654
2019,新竹市,其他水果,51.978
2019,嘉義市,其他水果,459.617
2019,福建省,其他水果,NULL
2019,金門縣,其他水果,125.459
2019,連江縣,其他水果,0.0
2018,新北市,香蕉,1339.0
2018,台北市,香蕉,176.0
2018,桃園市,香蕉,746.0
2018,台中市,香蕉,9707.0
2018,台南市,香蕉,24313.0
2018,高雄市,香蕉,48469.0
2018,臺灣省,香蕉,271476.0
2018,宜蘭縣,香蕉,2940.0
2018,新竹縣,香蕉,1649.0
2018,苗栗縣,香蕉,2786.0
2018,彰化縣,香蕉,3303.0
2018,南投縣,香蕉,60530.0
2018,雲林縣,香蕉,16675.0
2018,嘉義縣,香蕉,61467.0
2018,屏東縣,香蕉,97614.0
2018,台東縣,香蕉,15346.0
2018,花蓮縣,香蕉,7952.0
2018,澎湖縣,香蕉,42.0
2018,基隆市,香蕉,62.0
2018,新竹市,香蕉,107.0
2018,嘉義市,香蕉,1001.0
2018,福建省,香蕉,14.0
2018,金門縣,香蕉,14.0
2018,連江縣,香蕉,NULL
2018,新北市,鳳梨,40.0
2018,台北市,鳳梨,NULL
2018,桃園市,鳳梨,NULL
2018,台中市,鳳梨,5912.0
2018,台南市,鳳梨,60925.0
2018,高雄市,鳳梨,60004.0
2018,臺灣省,鳳梨,305202.0
2018,宜蘭縣,鳳梨,1378.0
2018,新竹縣,鳳梨,2.0
2018,苗栗縣,鳳梨,73.0
2018,彰化縣,鳳梨,8696.0
2018,南投縣,鳳梨,56709.0
2018,雲林縣,鳳梨,31020.0
2018,嘉義縣,鳳梨,54029.0
2018,屏東縣,鳳梨,129553.0
2018,台東縣,鳳梨,13419.0
2018,花蓮縣,鳳梨,7868.0
2018,澎湖縣,鳳梨,3.0
2018,基隆市,鳳梨,NULL
2018,新竹市,鳳梨,NULL
2018,嘉義市,鳳梨,2454.0
2018,福建省,鳳梨,NULL
2018,金門縣,鳳梨,NULL
2018,連江縣,鳳梨,NULL
2018,新北市,椪柑,8.0
2018,台北市,椪柑,47.0
2018,桃園市,椪柑,29.0
2018,台中市,椪柑,26903.0
2018,台南市,椪柑,25332.0
2018,高雄市,椪柑,10.0
2018,臺灣省,椪柑,72111.0
2018,宜蘭縣,椪柑,105.0
2018,新竹縣,椪柑,3734.0
2018,苗栗縣,椪柑,12457.0
2018,彰化縣,椪柑,126.0
2018,南投縣,椪柑,637.0
2018,雲林縣,椪柑,13665.0
2018,嘉義縣,椪柑,40731.0
2018,屏東縣,椪柑,NULL
2018,台東縣,椪柑,376.0
2018,花蓮縣,椪柑,264.0
2018,澎湖縣,椪柑,NULL
2018,基隆市,椪柑,NULL
2018,新竹市,椪柑,NULL
2018,嘉義市,椪柑,15.0
2018,福建省,椪柑,NULL
2018,金門縣,椪柑,NULL
2018,連江縣,椪柑,NULL
2018,新北市,柳橙,54.0
2018,台北市,柳橙,19.0
2018,桃園市,柳橙,20.0
2018,台中市,柳橙,481.0
2018,台南市,柳橙,41292.0
2018,高雄市,柳橙,200.0
2018,臺灣省,柳橙,100332.0
2018,宜蘭縣,柳橙,920.0
2018,新竹縣,柳橙,1491.0
2018,苗栗縣,柳橙,199.0
2018,彰化縣,柳橙,607.0
2018,南投縣,柳橙,12865.0
2018,雲林縣,柳橙,59926.0
2018,嘉義縣,柳橙,22783.0
2018,屏東縣,柳橙,65.0
2018,台東縣,柳橙,350.0
2018,花蓮縣,柳橙,391.0
2018,澎湖縣,柳橙,NULL
2018,基隆市,柳橙,NULL
2018,新竹市,柳橙,NULL
2018,嘉義市,柳橙,736.0
2018,福建省,柳橙,0.0
2018,金門縣,柳橙,0.0
2018,連江縣,柳橙,NULL
2018,新北市,桶柑,770.0
2018,台北市,桶柑,287.0
2018,桃園市,桶柑,942.0
2018,台中市,桶柑,10298.0
2018,台南市,桶柑,15.0
2018,高雄市,桶柑,4.0
2018,臺灣省,桶柑,41449.0
2018,宜蘭縣,桶柑,2253.0
2018,新竹縣,桶柑,24203.0
2018,苗栗縣,桶柑,11689.0
2018,彰化縣,桶柑,6.0
2018,南投縣,桶柑,122.0
2018,雲林縣,桶柑,NULL
2018,嘉義縣,桶柑,161.0
2018,屏東縣,桶柑,NULL
2018,台東縣,桶柑,2531.0
2018,花蓮縣,桶柑,433.0
2018,澎湖縣,桶柑,NULL
2018,基隆市,桶柑,16.0
2018,新竹市,桶柑,34.0
2018,嘉義市,桶柑,NULL
2018,福建省,桶柑,NULL
2018,金門縣,桶柑,NULL
2018,連江縣,桶柑,NULL
2018,新北市,文旦柚,8085.0
2018,台北市,文旦柚,82.0
2018,桃園市,文旦柚,303.0
2018,台中市,文旦柚,1458.0
2018,台南市,文旦柚,28523.0
2018,高雄市,文旦柚,165.0
2018,臺灣省,文旦柚,40883.0
2018,宜蘭縣,文旦柚,3470.0
2018,新竹縣,文旦柚,735.0
2018,苗栗縣,文旦柚,6915.0
2018,彰化縣,文旦柚,749.0
2018,南投縣,文旦柚,1748.0
2018,雲林縣,文旦柚,5703.0
2018,嘉義縣,文旦柚,2383.0
2018,屏東縣,文旦柚,25.0
2018,台東縣,文旦柚,1597.0
2018,花蓮縣,文旦柚,17260.0
2018,澎湖縣,文旦柚,NULL
2018,基隆市,文旦柚,144.0
2018,新竹市,文旦柚,116.0
2018,嘉義市,文旦柚,37.0
2018,福建省,文旦柚,1.0
2018,金門縣,文旦柚,1.0
2018,連江縣,文旦柚,NULL
2018,新北市,斗柚,28.0
2018,台北市,斗柚,24.0
2018,桃園市,斗柚,NULL
2018,台中市,斗柚,28.0
2018,台南市,斗柚,NULL
2018,高雄市,斗柚,NULL
2018,臺灣省,斗柚,616.0
2018,宜蘭縣,斗柚,50.0
2018,新竹縣,斗柚,49.0
2018,苗栗縣,斗柚,106.0
2018,彰化縣,斗柚,2.0
2018,南投縣,斗柚,5.0
2018,雲林縣,斗柚,NULL
2018,嘉義縣,斗柚,132.0
2018,屏東縣,斗柚,NULL
2018,台東縣,斗柚,127.0
2018,花蓮縣,斗柚,130.0
2018,澎湖縣,斗柚,NULL
2018,基隆市,斗柚,2.0
2018,新竹市,斗柚,13.0
2018,嘉義市,斗柚,NULL
2018,福建省,斗柚,NULL
2018,金門縣,斗柚,NULL
2018,連江縣,斗柚,NULL
2018,新北市,白柚,104.0
2018,台北市,白柚,41.0
2018,桃園市,白柚,NULL
2018,台中市,白柚,77.0
2018,台南市,白柚,5194.0
2018,高雄市,白柚,88.0
2018,臺灣省,白柚,5558.0
2018,宜蘭縣,白柚,86.0
2018,新竹縣,白柚,10.0
2018,苗栗縣,白柚,817.0
2018,彰化縣,白柚,1125.0
2018,南投縣,白柚,427.0
2018,雲林縣,白柚,659.0
2018,嘉義縣,白柚,980.0
2018,屏東縣,白柚,42.0
2018,台東縣,白柚,932.0
2018,花蓮縣,白柚,267.0
2018,澎湖縣,白柚,NULL
2018,基隆市,白柚,NULL
2018,新竹市,白柚,20.0
2018,嘉義市,白柚,194.0
2018,福建省,白柚,0.0
2018,金門縣,白柚,0.0
2018,連江縣,白柚,NULL
2018,新北市,溫州蜜柑,NULL
2018,台北市,溫州蜜柑,NULL
2018,桃園市,溫州蜜柑,NULL
2018,台中市,溫州蜜柑,74.0
2018,台南市,溫州蜜柑,14.0
2018,高雄市,溫州蜜柑,NULL
2018,臺灣省,溫州蜜柑,87.0
2018,宜蘭縣,溫州蜜柑,18.0
2018,新竹縣,溫州蜜柑,NULL
2018,苗栗縣,溫州蜜柑,10.0
2018,彰化縣,溫州蜜柑,7.0
2018,南投縣,溫州蜜柑,NULL
2018,雲林縣,溫州蜜柑,NULL
2018,嘉義縣,溫州蜜柑,9.0
2018,屏東縣,溫州蜜柑,NULL
2018,台東縣,溫州蜜柑,32.0
2018,花蓮縣,溫州蜜柑,11.0
2018,澎湖縣,溫州蜜柑,NULL
2018,基隆市,溫州蜜柑,NULL
2018,新竹市,溫州蜜柑,NULL
2018,嘉義市,溫州蜜柑,NULL
2018,福建省,溫州蜜柑,NULL
2018,金門縣,溫州蜜柑,NULL
2018,連江縣,溫州蜜柑,NULL
2018,新北市,晚崙西亞橙,NULL
2018,台北市,晚崙西亞橙,NULL
2018,桃園市,晚崙西亞橙,NULL
2018,台中市,晚崙西亞橙,NULL
2018,台南市,晚崙西亞橙,NULL
2018,高雄市,晚崙西亞橙,NULL
2018,臺灣省,晚崙西亞橙,1478.0
2018,宜蘭縣,晚崙西亞橙,2.0
2018,新竹縣,晚崙西亞橙,NULL
2018,苗栗縣,晚崙西亞橙,NULL
2018,彰化縣,晚崙西亞橙,NULL
2018,南投縣,晚崙西亞橙,NULL
2018,雲林縣,晚崙西亞橙,NULL
2018,嘉義縣,晚崙西亞橙,NULL
2018,屏東縣,晚崙西亞橙,NULL
2018,台東縣,晚崙西亞橙,1429.0
2018,花蓮縣,晚崙西亞橙,48.0
2018,澎湖縣,晚崙西亞橙,NULL
2018,基隆市,晚崙西亞橙,NULL
2018,新竹市,晚崙西亞橙,NULL
2018,嘉義市,晚崙西亞橙,NULL
2018,福建省,晚崙西亞橙,NULL
2018,金門縣,晚崙西亞橙,NULL
2018,連江縣,晚崙西亞橙,NULL
2018,新北市,檸檬,1.0
2018,台北市,檸檬,3.0
2018,桃園市,檸檬,46.0
2018,台中市,檸檬,548.0
2018,台南市,檸檬,713.0
2018,高雄市,檸檬,3458.0
2018,臺灣省,檸檬,36660.0
2018,宜蘭縣,檸檬,114.0
2018,新竹縣,檸檬,45.0
2018,苗栗縣,檸檬,25.0
2018,彰化縣,檸檬,799.0
2018,南投縣,檸檬,2271.0
2018,雲林縣,檸檬,440.0
2018,嘉義縣,檸檬,1173.0
2018,屏東縣,檸檬,30106.0
2018,台東縣,檸檬,1221.0
2018,花蓮縣,檸檬,433.0
2018,澎湖縣,檸檬,1.0
2018,基隆市,檸檬,NULL
2018,新竹市,檸檬,NULL
2018,嘉義市,檸檬,31.0
2018,福建省,檸檬,2.0
2018,金門縣,檸檬,2.0
2018,連江縣,檸檬,NULL
2018,新北市,葡萄柚,71.0
2018,台北市,葡萄柚,12.0
2018,桃園市,葡萄柚,NULL
2018,台中市,葡萄柚,34.0
2018,台南市,葡萄柚,348.0
2018,高雄市,葡萄柚,30.0
2018,臺灣省,葡萄柚,8186.0
2018,宜蘭縣,葡萄柚,50.0
2018,新竹縣,葡萄柚,85.0
2018,苗栗縣,葡萄柚,36.0
2018,彰化縣,葡萄柚,53.0
2018,南投縣,葡萄柚,54.0
2018,雲林縣,葡萄柚,1970.0
2018,嘉義縣,葡萄柚,4408.0
2018,屏東縣,葡萄柚,162.0
2018,台東縣,葡萄柚,248.0
2018,花蓮縣,葡萄柚,715.0
2018,澎湖縣,葡萄柚,NULL
2018,基隆市,葡萄柚,NULL
2018,新竹市,葡萄柚,41.0
2018,嘉義市,葡萄柚,364.0
2018,福建省,葡萄柚,NULL
2018,金門縣,葡萄柚,NULL
2018,連江縣,葡萄柚,NULL
2018,新北市,其他雜柑類,18.0
2018,台北市,其他雜柑類,18.0
2018,桃園市,其他雜柑類,23.0
2018,台中市,其他雜柑類,11224.0
2018,台南市,其他雜柑類,753.0
2018,高雄市,其他雜柑類,520.0
2018,臺灣省,其他雜柑類,47910.0
2018,宜蘭縣,其他雜柑類,5555.0
2018,新竹縣,其他雜柑類,11820.0
2018,苗栗縣,其他雜柑類,6982.0
2018,彰化縣,其他雜柑類,1225.0
2018,南投縣,其他雜柑類,2119.0
2018,雲林縣,其他雜柑類,8576.0
2018,嘉義縣,其他雜柑類,4701.0
2018,屏東縣,其他雜柑類,2675.0
2018,台東縣,其他雜柑類,2742.0
2018,花蓮縣,其他雜柑類,1510.0
2018,澎湖縣,其他雜柑類,NULL
2018,基隆市,其他雜柑類,0.0
2018,新竹市,其他雜柑類,5.0
2018,嘉義市,其他雜柑類,NULL
2018,福建省,其他雜柑類,NULL
2018,金門縣,其他雜柑類,NULL
2018,連江縣,其他雜柑類,NULL
2018,新北市,龍眼,2.0
2018,台北市,龍眼,13.0
2018,桃園市,龍眼,1.0
2018,台中市,龍眼,17840.0
2018,台南市,龍眼,24344.0
2018,高雄市,龍眼,12078.0
2018,臺灣省,龍眼,22919.0
2018,宜蘭縣,龍眼,74.0
2018,新竹縣,龍眼,73.0
2018,苗栗縣,龍眼,477.0
2018,彰化縣,龍眼,5230.0
2018,南投縣,龍眼,9630.0
2018,雲林縣,龍眼,389.0
2018,嘉義縣,龍眼,6321.0
2018,屏東縣,龍眼,81.0
2018,台東縣,龍眼,141.0
2018,花蓮縣,龍眼,141.0
2018,澎湖縣,龍眼,NULL
2018,基隆市,龍眼,NULL
2018,新竹市,龍眼,4.0
2018,嘉義市,龍眼,359.0
2018,福建省,龍眼,1.0
2018,金門縣,龍眼,1.0
2018,連江縣,龍眼,NULL
2018,新北市,芒果,10.0
2018,台北市,芒果,NULL
2018,桃園市,芒果,5.0
2018,台中市,芒果,1151.0
2018,台南市,芒果,61382.0
2018,高雄市,芒果,16197.0
2018,臺灣省,芒果,67928.0
2018,宜蘭縣,芒果,102.0
2018,新竹縣,芒果,13.0
2018,苗栗縣,芒果,94.0
2018,彰化縣,芒果,1369.0
2018,南投縣,芒果,1133.0
2018,雲林縣,芒果,943.0
2018,嘉義縣,芒果,3885.0
2018,屏東縣,芒果,56796.0
2018,台東縣,芒果,2858.0
2018,花蓮縣,芒果,421.0
2018,澎湖縣,芒果,NULL
2018,基隆市,芒果,0.0
2018,新竹市,芒果,7.0
2018,嘉義市,芒果,307.0
2018,福建省,芒果,NULL
2018,金門縣,芒果,NULL
2018,連江縣,芒果,NULL
2018,新北市,檳榔,2150.0
2018,台北市,檳榔,21.0
2018,桃園市,檳榔,24.0
2018,台中市,檳榔,3584.0
2018,台南市,檳榔,1376.0
2018,高雄市,檳榔,1681.0
2018,臺灣省,檳榔,94083.0
2018,宜蘭縣,檳榔,313.0
2018,新竹縣,檳榔,707.0
2018,苗栗縣,檳榔,761.0
2018,彰化縣,檳榔,240.0
2018,南投縣,檳榔,32329.0
2018,雲林縣,檳榔,1946.0
2018,嘉義縣,檳榔,16181.0
2018,屏東縣,檳榔,30710.0
2018,台東縣,檳榔,3365.0
2018,花蓮縣,檳榔,7381.0
2018,澎湖縣,檳榔,NULL
2018,基隆市,檳榔,7.0
2018,新竹市,檳榔,0.0
2018,嘉義市,檳榔,143.0
2018,福建省,檳榔,NULL
2018,金門縣,檳榔,NULL
2018,連江縣,檳榔,NULL
2018,新北市,番石榴,600.0
2018,台北市,番石榴,30.0
2018,桃園市,番石榴,173.0
2018,台中市,番石榴,2229.0
2018,台南市,番石榴,32080.0
2018,高雄市,番石榴,67829.0
2018,臺灣省,番石榴,73346.0
2018,宜蘭縣,番石榴,4557.0
2018,新竹縣,番石榴,293.0
2018,苗栗縣,番石榴,701.0
2018,彰化縣,番石榴,34723.0
2018,南投縣,番石榴,4000.0
2018,雲林縣,番石榴,6385.0
2018,嘉義縣,番石榴,6763.0
2018,屏東縣,番石榴,13124.0
2018,台東縣,番石榴,1383.0
2018,花蓮縣,番石榴,1111.0
2018,澎湖縣,番石榴,31.0
2018,基隆市,番石榴,1.0
2018,新竹市,番石榴,59.0
2018,嘉義市,番石榴,217.0
2018,福建省,番石榴,16.0
2018,金門縣,番石榴,16.0
2018,連江縣,番石榴,NULL
2018,新北市,李,11.0
2018,台北市,李,NULL
2018,桃園市,李,21.0
2018,台中市,李,2523.0
2018,台南市,李,8.0
2018,高雄市,李,1199.0
2018,臺灣省,李,9318.0
2018,宜蘭縣,李,569.0
2018,新竹縣,李,272.0
2018,苗栗縣,李,4461.0
2018,彰化縣,李,2.0
2018,南投縣,李,1886.0
2018,雲林縣,李,3.0
2018,嘉義縣,李,122.0
2018,屏東縣,李,61.0
2018,台東縣,李,1567.0
2018,花蓮縣,李,377.0
2018,澎湖縣,李,NULL
2018,基隆市,李,NULL
2018,新竹市,李,NULL
2018,嘉義市,李,NULL
2018,福建省,李,NULL
2018,金門縣,李,NULL
2018,連江縣,李,NULL
2018,新北市,桃,27.0
2018,台北市,桃,NULL
2018,桃園市,桃,2086.0
2018,台中市,桃,15685.0
2018,台南市,桃,14.0
2018,高雄市,桃,303.0
2018,臺灣省,桃,4390.0
2018,宜蘭縣,桃,312.0
2018,新竹縣,桃,1401.0
2018,苗栗縣,桃,678.0
2018,彰化縣,桃,86.0
2018,南投縣,桃,1086.0
2018,雲林縣,桃,22.0
2018,嘉義縣,桃,279.0
2018,屏東縣,桃,50.0
2018,台東縣,桃,267.0
2018,花蓮縣,桃,209.0
2018,澎湖縣,桃,NULL
2018,基隆市,桃,0.0
2018,新竹市,桃,0.0
2018,嘉義市,桃,NULL
2018,福建省,桃,NULL
2018,金門縣,桃,NULL
2018,連江縣,桃,NULL
2018,新北市,柿,68.0
2018,台北市,柿,32.0
2018,桃園市,柿,836.0
2018,台中市,柿,64329.0
2018,台南市,柿,22.0
2018,高雄市,柿,169.0
2018,臺灣省,柿,18846.0
2018,宜蘭縣,柿,230.0
2018,新竹縣,柿,3133.0
2018,苗栗縣,柿,5512.0
2018,彰化縣,柿,26.0
2018,南投縣,柿,1824.0
2018,雲林縣,柿,156.0
2018,嘉義縣,柿,6803.0
2018,屏東縣,柿,1.0
2018,台東縣,柿,872.0
2018,花蓮縣,柿,289.0
2018,澎湖縣,柿,NULL
2018,基隆市,柿,NULL
2018,新竹市,柿,NULL
2018,嘉義市,柿,NULL
2018,福建省,柿,NULL
2018,金門縣,柿,NULL
2018,連江縣,柿,NULL
2018,新北市,木瓜,60.0
2018,台北市,木瓜,49.0
2018,桃園市,木瓜,93.0
2018,台中市,木瓜,413.0
2018,台南市,木瓜,38333.0
2018,高雄市,木瓜,14011.0
2018,臺灣省,木瓜,74280.0
2018,宜蘭縣,木瓜,220.0
2018,新竹縣,木瓜,276.0
2018,苗栗縣,木瓜,931.0
2018,彰化縣,木瓜,1503.0
2018,南投縣,木瓜,17686.0
2018,雲林縣,木瓜,10363.0
2018,嘉義縣,木瓜,10060.0
2018,屏東縣,木瓜,30273.0
2018,台東縣,木瓜,1175.0
2018,花蓮縣,木瓜,1153.0
2018,澎湖縣,木瓜,11.0
2018,基隆市,木瓜,NULL
2018,新竹市,木瓜,10.0
2018,嘉義市,木瓜,620.0
2018,福建省,木瓜,5.0
2018,金門縣,木瓜,5.0
2018,連江縣,木瓜,NULL
2018,新北市,蓮霧,1.0
2018,台北市,蓮霧,18.0
2018,桃園市,蓮霧,NULL
2018,台中市,蓮霧,145.0
2018,台南市,蓮霧,333.0
2018,高雄市,蓮霧,6418.0
2018,臺灣省,蓮霧,42024.0
2018,宜蘭縣,蓮霧,1540.0
2018,新竹縣,蓮霧,17.0
2018,苗栗縣,蓮霧,14.0
2018,彰化縣,蓮霧,32.0
2018,南投縣,蓮霧,773.0
2018,雲林縣,蓮霧,201.0
2018,嘉義縣,蓮霧,3861.0
2018,屏東縣,蓮霧,35472.0
2018,台東縣,蓮霧,36.0
2018,花蓮縣,蓮霧,61.0
2018,澎湖縣,蓮霧,NULL
2018,基隆市,蓮霧,3.0
2018,新竹市,蓮霧,NULL
2018,嘉義市,蓮霧,15.0
2018,福建省,蓮霧,NULL
2018,金門縣,蓮霧,NULL
2018,連江縣,蓮霧,NULL
2018,新北市,葡萄,1.0
2018,台北市,葡萄,NULL
2018,桃園市,葡萄,143.0
2018,台中市,葡萄,20056.0
2018,台南市,葡萄,97.0
2018,高雄市,葡萄,184.0
2018,臺灣省,葡萄,77318.0
2018,宜蘭縣,葡萄,26.0
2018,新竹縣,葡萄,9.0
2018,苗栗縣,葡萄,16909.0
2018,彰化縣,葡萄,48326.0
2018,南投縣,葡萄,11653.0
2018,雲林縣,葡萄,55.0
2018,嘉義縣,葡萄,178.0
2018,屏東縣,葡萄,6.0
2018,台東縣,葡萄,156.0
2018,花蓮縣,葡萄,NULL
2018,澎湖縣,葡萄,NULL
2018,基隆市,葡萄,NULL
2018,新竹市,葡萄,NULL
2018,嘉義市,葡萄,NULL
2018,福建省,葡萄,NULL
2018,金門縣,葡萄,NULL
2018,連江縣,葡萄,NULL
2018,新北市,枇杷,NULL
2018,台北市,枇杷,0.0
2018,桃園市,枇杷,53.0
2018,台中市,枇杷,5132.0
2018,台南市,枇杷,0.0
2018,高雄市,枇杷,4.0
2018,臺灣省,枇杷,1911.0
2018,宜蘭縣,枇杷,40.0
2018,新竹縣,枇杷,5.0
2018,苗栗縣,枇杷,280.0
2018,彰化縣,枇杷,0.0
2018,南投縣,枇杷,899.0
2018,雲林縣,枇杷,6.0
2018,嘉義縣,枇杷,4.0
2018,屏東縣,枇杷,NULL
2018,台東縣,枇杷,653.0
2018,花蓮縣,枇杷,22.0
2018,澎湖縣,枇杷,NULL
2018,基隆市,枇杷,NULL
2018,新竹市,枇杷,NULL
2018,嘉義市,枇杷,NULL
2018,福建省,枇杷,NULL
2018,金門縣,枇杷,NULL
2018,連江縣,枇杷,NULL
2018,新北市,梅,2.0
2018,台北市,梅,2.0
2018,桃園市,梅,11.0
2018,台中市,梅,576.0
2018,台南市,梅,2217.0
2018,高雄市,梅,3639.0
2018,臺灣省,梅,10936.0
2018,宜蘭縣,梅,NULL
2018,新竹縣,梅,7.0
2018,苗栗縣,梅,164.0
2018,彰化縣,梅,4.0
2018,南投縣,梅,7580.0
2018,雲林縣,梅,101.0
2018,嘉義縣,梅,322.0
2018,屏東縣,梅,9.0
2018,台東縣,梅,2403.0
2018,花蓮縣,梅,345.0
2018,澎湖縣,梅,NULL
2018,基隆市,梅,NULL
2018,新竹市,梅,NULL
2018,嘉義市,梅,NULL
2018,福建省,梅,NULL
2018,金門縣,梅,NULL
2018,連江縣,梅,NULL
2018,新北市,荔枝,NULL
2018,台北市,荔枝,NULL
2018,桃園市,荔枝,NULL
2018,台中市,荔枝,14796.0
2018,台南市,荔枝,7750.0
2018,高雄市,荔枝,25459.0
2018,臺灣省,荔枝,30662.0
2018,宜蘭縣,荔枝,11.0
2018,新竹縣,荔枝,160.0
2018,苗栗縣,荔枝,222.0
2018,彰化縣,荔枝,6324.0
2018,南投縣,荔枝,12517.0
2018,雲林縣,荔枝,595.0
2018,嘉義縣,荔枝,5488.0
2018,屏東縣,荔枝,4141.0
2018,台東縣,荔枝,641.0
2018,花蓮縣,荔枝,3.0
2018,澎湖縣,荔枝,NULL
2018,基隆市,荔枝,NULL
2018,新竹市,荔枝,153.0
2018,嘉義市,荔枝,406.0
2018,福建省,荔枝,0.0
2018,金門縣,荔枝,0.0
2018,連江縣,荔枝,NULL
2018,新北市,橄欖,NULL
2018,台北市,橄欖,NULL
2018,桃園市,橄欖,7.0
2018,台中市,橄欖,137.0
2018,台南市,橄欖,94.0
2018,高雄市,橄欖,77.0
2018,臺灣省,橄欖,1276.0
2018,宜蘭縣,橄欖,NULL
2018,新竹縣,橄欖,59.0
2018,苗栗縣,橄欖,192.0
2018,彰化縣,橄欖,8.0
2018,南投縣,橄欖,434.0
2018,雲林縣,橄欖,NULL
2018,嘉義縣,橄欖,55.0
2018,屏東縣,橄欖,2.0
2018,台東縣,橄欖,404.0
2018,花蓮縣,橄欖,106.0
2018,澎湖縣,橄欖,NULL
2018,基隆市,橄欖,NULL
2018,新竹市,橄欖,1.0
2018,嘉義市,橄欖,14.0
2018,福建省,橄欖,NULL
2018,金門縣,橄欖,NULL
2018,連江縣,橄欖,NULL
2018,新北市,楊桃,5.0
2018,台北市,楊桃,12.0
2018,桃園市,楊桃,NULL
2018,台中市,楊桃,725.0
2018,台南市,楊桃,4352.0
2018,高雄市,楊桃,114.0
2018,臺灣省,楊桃,3657.0
2018,宜蘭縣,楊桃,173.0
2018,新竹縣,楊桃,42.0
2018,苗栗縣,楊桃,1359.0
2018,彰化縣,楊桃,1225.0
2018,南投縣,楊桃,254.0
2018,雲林縣,楊桃,237.0
2018,嘉義縣,楊桃,123.0
2018,屏東縣,楊桃,163.0
2018,台東縣,楊桃,55.0
2018,花蓮縣,楊桃,25.0
2018,澎湖縣,楊桃,NULL
2018,基隆市,楊桃,NULL
2018,新竹市,楊桃,NULL
2018,嘉義市,楊桃,NULL
2018,福建省,楊桃,0.0
2018,金門縣,楊桃,0.0
2018,連江縣,楊桃,NULL
2018,新北市,梨,85.0
2018,台北市,梨,2.0
2018,桃園市,梨,96.0
2018,台中市,梨,78215.0
2018,台南市,梨,43.0
2018,高雄市,梨,183.0
2018,臺灣省,梨,40025.0
2018,宜蘭縣,梨,1164.0
2018,新竹縣,梨,2397.0
2018,苗栗縣,梨,33074.0
2018,彰化縣,梨,562.0
2018,南投縣,梨,570.0
2018,雲林縣,梨,30.0
2018,嘉義縣,梨,1798.0
2018,屏東縣,梨,23.0
2018,台東縣,梨,227.0
2018,花蓮縣,梨,174.0
2018,澎湖縣,梨,NULL
2018,基隆市,梨,NULL
2018,新竹市,梨,8.0
2018,嘉義市,梨,NULL
2018,福建省,梨,NULL
2018,金門縣,梨,NULL
2018,連江縣,梨,NULL
2018,新北市,蘋果,NULL
2018,台北市,蘋果,NULL
2018,桃園市,蘋果,NULL
2018,台中市,蘋果,1119.0
2018,台南市,蘋果,NULL
2018,高雄市,蘋果,7.0
2018,臺灣省,蘋果,493.0
2018,宜蘭縣,蘋果,NULL
2018,新竹縣,蘋果,NULL
2018,苗栗縣,蘋果,NULL
2018,彰化縣,蘋果,NULL
2018,南投縣,蘋果,492.0
2018,雲林縣,蘋果,NULL
2018,嘉義縣,蘋果,1.0
2018,屏東縣,蘋果,NULL
2018,台東縣,蘋果,NULL
2018,花蓮縣,蘋果,NULL
2018,澎湖縣,蘋果,NULL
2018,基隆市,蘋果,NULL
2018,新竹市,蘋果,NULL
2018,嘉義市,蘋果,NULL
2018,福建省,蘋果,0.0
2018,金門縣,蘋果,0.0
2018,連江縣,蘋果,NULL
2018,新北市,棗,NULL
2018,台北市,棗,NULL
2018,桃園市,棗,1.0
2018,台中市,棗,103.0
2018,台南市,棗,4442.0
2018,高雄市,棗,15161.0
